Date,Backend,JobID,Shots,Alpha,Qubit,P_Value,Zero,One,Quality
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,54,0.5485062355001472,19940,20060,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,55,0.0019352064264367124,19690,20310,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,56,7.1223173591951136e-06,20449,19551,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,57,2.2313762028343404e-09,20598,19402,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,58,9.334023177438141e-14,19255,20745,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,59,6.071874785323654e-05,19599,20401,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,60,4.9157301236160635e-09,19415,20585,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,61,0.023207583043807083,20227,19773,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,62,0.9920212873707368,20001,19999,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,63,0.08543244158265788,20172,19828,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,64,0.09894293606729622,20165,19835,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,65,0.030772669567850915,19784,20216,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,66,2.0442690367968174e-05,20426,19574,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,67,0.1388732466666635,20148,19852,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,68,7.942550890041677e-46,21421,18579,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,69,4.704482688808335e-11,19342,20658,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,70,6.576969135908487e-11,19347,20653,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,71,1.0348504057943377e-17,19143,20857,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,72,2.6714238540409495e-13,19269,20731,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,73,0.0017480630312631342,19687,20313,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,74,0.13104342417783302,19849,20151,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,75,0.4179401757432032,19919,20081,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,76,0.10310149698017876,20163,19837,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,77,0.023207583043807083,20227,19773,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,78,0.3953250862453848,19915,20085,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,79,0.121141516004118,19845,20155,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,80,0.16452887735533792,19861,20139,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,81,2.542830727156533e-21,19052,20948,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,82,5.456307142692236e-21,20940,19060,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,83,0.3523710844905159,20093,19907,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,84,1.952503749877659e-18,19124,20876,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,85,6.886054798473994e-12,19314,20686,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,86,0.1901958355904781,19869,20131,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,87,2.137705154986886e-05,20425,19575,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,88,1.7529519458584101e-06,19522,20478,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,89,0.5961119307897529,19947,20053,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,90,8.322195189963953e-08,19464,20536,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,91,5.884762742088758e-09,19418,20582,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,92,0.13361440253771617,19850,20150,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,93,3.8432002401549984e-11,19339,20661,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,94,4.111577818799048e-11,19340,20660,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,95,0.0,4027,35973,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,96,0.7641771556220948,20030,19970,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,97,8.067706097895151e-13,19284,20716,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,98,0.0008684598407633124,19667,20333,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,99,5.1499430760238224e-18,19135,20865,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,100,0.0340060452952656,20212,19788,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,101,5.761823381301729e-17,19163,20837,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,102,1.7867311825654013e-05,19571,20429,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,103,0.044431188858863005,19799,20201,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,104,8.583637417235958e-11,19351,20649,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,105,0.9441936596389577,19993,20007,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,106,5.912736310751832e-14,19249,20751,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,107,1.2424653653803032e-05,19563,20437,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,108,3.1694098554721514e-12,19303,20697,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,109,0.1868350179869436,19868,20132,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,110,4.704482688808335e-11,19342,20658,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,111,0.020340877337439375,19768,20232,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,112,0.08363027522718994,19827,20173,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,113,0.30772846074546967,19898,20102,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,114,3.510137925892461e-120,17669,22331,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,115,0.012774309529886353,19751,20249,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,116,7.384998854471252e-12,19315,20685,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,117,2.897421786050171e-07,19487,20513,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,118,0.10310149698017876,20163,19837,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,119,7.494976338214705e-05,19604,20396,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,120,1.5587073638385598e-44,21400,18600,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,121,1.4248271602990688e-05,19566,20434,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,122,0.0006989262366759431,19661,20339,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,123,0.00804917708551662,19735,20265,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,124,0.14156175398337115,19853,20147,1
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,125,3.319350288742924e-06,19535,20465,0
2025-03-06,ibm_brisbane,cz4q8fs10wx0008bg8n0,40000,0.01,126,1.0859767932510449e-13,19257,20743,0
